label,width,height,bbox,place
stop,0.0734375,0.115278,0.008465728125,Building_area
motorcycle,0.18125,0.261111,0.04732636874999999,Building_area
chair,0.135937,0.24583300000000002,0.033417800521000005,Residential_area
chair,0.498437,0.698611,0.348213571007,Residential_area
signboard,0.110937,0.426389,0.047302316493,Building_area
car,0.075,0.904167,0.067812525,Building_area
motorcycle,0.078125,0.127778,0.00998265625,Building_area
chair,0.140625,0.144444,0.0203124375,Building_area
barrigate,0.0515625,0.197222,0.010169259375,Building_area
barrigate,0.08125,0.263889,0.02144098125,Building_area
motorcycle,0.0632813,0.0833333,0.00527343955729,Building_area
motorcycle,0.0632813,0.175,0.011074227499999999,Building_area
powerpole,0.05625,0.258333,0.014531231249999998,Residential_area
chair,0.289844,0.369444,0.107081126736,Residential_area
bench,0.103125,0.673611,0.06946613437499999,Residential_area
chair,0.165625,0.163889,0.027144115625,Building_area
barrigate,0.109375,0.223611,0.024457453125,Building_area
motorcycle,0.075,0.0861111,0.0064583324999999995,Building_area
motorcycle,0.08125,0.23611100000000002,0.01918401875,Building_area
chair,0.154687,0.9097220000000001,0.140722167014,Residential_area
signboard,0.0421875,0.106944,0.0045117,Building_area
motorcycle,0.053125,0.0888889,0.0047222228125,Building_area
motorcycle,0.279687,0.320833,0.089732819271,Building_area
chair,0.152344,0.20277800000000004,0.03089201163200001,Residential_area
chair,0.478906,0.638889,0.305967775434,Residential_area
powerpole,0.0648438,0.447222,0.028999573923599996,Residential_area
powerpole,0.05,0.268056,0.013402800000000001,Residential_area
chair,0.05,0.0708333,0.0035416650000000003,Residential_area
chair,0.174219,0.275,0.04791022500000001,Residential_area
chair,0.053125,0.075,0.003984375,Residential_area
chair,0.154687,0.305556,0.047265540971999996,Residential_area
chair,0.175,0.233333,0.040833275,Residential_area
chair,0.446875,0.8194440000000001,0.36618903750000004,Residential_area
signboard,0.0679687,0.22916700000000004,0.015576183072900004,Building_area
motorcycle,0.0609375,0.10416699999999998,0.006347676562499999,Building_area
car,0.0625,0.8875,0.05546875,Building_area
chair,0.0648438,0.09583330000000001,0.00621419533854,Building_area
car,0.04375,0.844444,0.036944424999999996,Building_area
motorcycle,0.257812,0.4,0.1031248,Building_area
chair,0.0515625,0.0722222,0.0037239571875,Residential_area
powerpole,0.0671875,0.255556,0.01717016875,Residential_area
chair,0.167969,0.256944,0.043158626736,Residential_area
sculpture,0.0390625,0.322222,0.012586796875,Residential_area
motorcycle,0.05234370000000001,0.0875,0.00458007375,Building_area
car,0.040625,0.8513889999999998,0.03458767812499999,Building_area
motorcycle,0.345313,0.38888899999999993,0.13428842725699996,Building_area
chair,0.05625,0.255556,0.014375025000000001,Building_area
chair,0.327344,0.283333,0.092747357552,Building_area
motorcycle,0.125,0.158333,0.019791625,Building_area
bicycle,0.0671875,0.158333,0.010637998437499999,Building_area
chair,0.398438,0.647222,0.257877839236,Residential_area
chair,0.20468800000000004,0.308333,0.06311206510400001,Residential_area
chair,0.3875,1.0,0.3875,Residential_area
chair,0.495313,0.818056,0.405193771528,Residential_area
chair,0.14375,0.158333,0.02276036875,Residential_area
person,0.0515625,0.266667,0.013750017187499998,Residential_area
chair,0.329688,0.383333,0.12638029010399998,Residential_area
chair,0.175,0.318056,0.055659799999999995,Residential_area
powerpole,0.0640625,0.3,0.019218749999999996,Residential_area
chair,0.396875,0.47083299999999995,0.18686184687499996,Residential_area
chair,0.0828125,0.147222,0.012191821874999998,Residential_area
powerpole,0.0390625,0.176389,0.0068901953125,Residential_area
chair,0.154687,0.233333,0.036093581771,Residential_area
chair,0.04375,0.0736111,0.0032204856249999996,Residential_area
powerpole,0.08125,0.323611,0.026293393749999998,Residential_area
powerpole,0.0828125,0.430556,0.03565541875,Residential_area
chair,0.191406,0.298611,0.057155937066,Residential_area
chair,0.126563,0.205556,0.026015784028000002,Residential_area
bench,0.0734375,0.622222,0.045694428125000006,Residential_area
person,0.0796875,0.46111099999999994,0.036744782812499995,Residential_area
chair,0.325,0.623611,0.20267357500000002,Residential_area
chair,0.427344,0.888889,0.379861380816,Residential_area
bench,0.0640625,0.593056,0.037992649999999996,Residential_area
bench,0.0773437,0.668056,0.0516699228472,Residential_area
bicycle,0.071875,0.166667,0.011979190625,Residential_area
chair,0.542188,0.651389,0.353175299132,Residential_area
powerpole,0.0390625,0.141667,0.0055338671874999995,Building_area
signboard,0.0710938,0.4958330000000001,0.035250652135400004,Building_area
car,0.0640625,0.95,0.06085937499999999,Building_area
car,0.0859375,0.9305559999999999,0.07996965624999999,Building_area
motorcycle,0.0859375,0.144444,0.01241315625,Building_area
powerpole,0.11484399999999999,0.701389,0.080550318316,Residential_area
powerpole,0.09375,0.438889,0.041145843749999994,Residential_area
chair,0.227344,0.341667,0.077675942448,Residential_area
chair,0.198437,0.338889,0.067248116493,Building_area
motorcycle,0.0421875,0.0722222,0.0030468740625,Building_area
bicycle,0.09375,0.230556,0.021614625000000002,Building_area
motorcycle,0.157031,0.20833299999999996,0.032714739322999994,Building_area
chair,0.11875,0.716667,0.08510420625000001,Residential_area
chair,0.440625,0.48333300000000007,0.21296860312500002,Residential_area
bench,0.084375,0.747222,0.06304685625,Residential_area
chair,0.146094,0.148611,0.021711175434,Residential_area
person,0.0578125,0.327778,0.018949665625,Residential_area
chair,0.38125,0.484722,0.18480026249999998,Residential_area
chair,0.217969,0.977778,0.213125292882,Building_area
motorcycle,0.23906299999999997,0.325,0.07769547499999999,Building_area
chair,0.0890625,0.20833299999999996,0.018554657812499997,Residential_area
chair,0.342187,0.4416669999999999,0.15113270572899998,Residential_area
chair,0.0945313,0.11388899999999999,0.010766075225699999,Building_area
barrigate,0.05078119999999999,0.163889,0.0083224800868,Building_area
barrigate,0.0453125,0.148611,0.006733935937499999,Building_area
car,0.078125,0.9583330000000001,0.074869765625,Building_area
motorcycle,0.0453125,0.140278,0.006356346875,Building_area
motorcycle,0.05625,0.0722222,0.00406249875,Building_area
chair,0.451562,1.0,0.451562,Residential_area
chair,0.180469,0.175,0.031582074999999994,Building_area
barrigate,0.165625,0.302778,0.05014760625,Building_area
motorcycle,0.0851562,0.0972222,0.008279073107639999,Building_area
motorcycle,0.121875,0.291667,0.035546915625,Building_area
chair,0.292188,0.368056,0.10754154652799999,Residential_area
motorcycle,0.0976562,0.11805600000000001,0.011528900347200001,Residential_area
chair,0.325,0.775,0.251875,Residential_area
chair,0.282813,0.377778,0.106840529514,Residential_area
bench,0.0609375,0.583333,0.0355468546875,Residential_area
chair,0.526563,0.9388890000000001,0.49438420850700004,Residential_area
chair,0.328906,0.547222,0.179984599132,Residential_area
bicycle,0.0515625,0.102778,0.005299490624999999,Residential_area
chair,0.065625,0.10138900000000002,0.0066536531250000015,Building_area
motorcycle,0.140625,0.488889,0.06875001562500001,Building_area
signboard,0.0960938,0.35,0.033632829999999996,Building_area
car,0.0671875,0.85,0.057109375,Building_area
motorcycle,0.0703125,0.12222199999999998,0.008593734374999999,Building_area
chair,0.460156,0.498611,0.229438843316,Residential_area
chair,0.1375,0.2625,0.03609375000000001,Residential_area
motorcycle,0.135156,0.327778,0.044301163368,Building_area
motorcycle,0.0390625,0.0972222,0.0037977421874999997,Building_area
car,0.0484375,0.8375,0.04056640625,Building_area
motorcycle,0.297656,0.376389,0.11203444418399998,Building_area
chair,0.0679687,0.0777778,0.00528645595486,Residential_area
chair,0.0546875,0.194444,0.01063365625,Residential_area
chair,0.21875,0.333333,0.07291659375,Residential_area
powerpole,0.0765625,0.352778,0.027009565625,Residential_area
chair,0.432813,0.616667,0.26690149427099996,Residential_area
chair,0.40625,0.306944,0.124696,Residential_area
chair,0.144531,0.266667,0.038541648176999996,Residential_area
chair,0.457812,0.533333,0.24416624739599999,Residential_area
chair,0.558594,0.651389,0.36386198706600004,Residential_area
chair,0.478125,0.9333329999999999,0.44624984062499995,Residential_area
chair,0.195312,0.294444,0.057508446528,Residential_area
chair,0.450781,0.7375,0.3324509875,Residential_area
bicycle,0.053125,0.127778,0.00678820625,Residential_area
chair,0.40625,0.983333,0.39947903125,Residential_area
bench,0.0898438,0.634722,0.0570258364236,Residential_area
bicycle,0.103125,0.23611100000000002,0.024348946875,Residential_area
chair,0.322656,0.6375,0.2056932,Building_area
motorcycle,0.150781,0.23611100000000002,0.035601052691,Building_area
chair,0.0875,0.1,0.008749999999999999,Residential_area
chair,0.0703125,0.0875,0.00615234375,Residential_area
chair,0.0640625,0.0805556,0.005160593125,Residential_area
chair,0.0546875,0.0722222,0.0039496515625,Residential_area
chair,0.522656,0.625,0.32666,Residential_area
chair,0.11484399999999999,0.111111,0.012760431683999998,Market
powerpole,0.071875,0.3875,0.0278515625,Market
powerpole,0.0820312,0.397222,0.032584597326400004,Market
powerpole,0.0953125,0.41388900000000006,0.03944879531250001,Market
car,0.101562,1.0,0.101562,Market
car,0.151562,0.997222,0.15114096076400002,Market
chair,0.0921875,0.119444,0.01101124375,Building_area
chair,0.148438,0.175,0.025976649999999997,Building_area
signboard,0.046875,0.131944,0.006184875,Building_area
chair,0.123438,0.166667,0.020573041146,Building_area
signboard,0.0492188,0.123611,0.0060839850868,Building_area
chair,0.0875,0.168056,0.0147049,Building_area
chair,0.239844,0.222222,0.053298613368,Building_area
chair,0.121875,0.138889,0.016927096875000002,Building_area
powerpole,0.08125,0.375,0.030468750000000003,Building_area
chair,0.129688,0.220833,0.028639390104,Building_area
car,0.148438,0.9930559999999999,0.14740724652799997,Building_area
motorcycle,0.167969,0.206944,0.034760176736,Building_area
motorcycle,0.144531,0.220833,0.031917214323,Building_area
powerpole,0.0539063,0.25,0.013476575,Market
powerpole,0.146875,1.0,0.146875,Market
powerpole,0.104687,0.7513890000000001,0.07866066024300002,Market
powerpole,0.0421875,0.243056,0.010253925,Market
powerpole,0.144531,0.690278,0.09976656961799998,Market
powerpole,0.15625,0.7375,0.115234375,Market
motorcycle,0.124219,0.36111100000000007,0.044856847309000004,Market
powerpole,0.11484399999999999,0.611111,0.07018243168399999,Market
powerpole,0.0867188,0.629167,0.054560607239600004,Market
chair,0.183594,0.11388899999999999,0.020909337066,Market
chair,0.10625,0.141667,0.015052118749999998,Building_area
signboard,0.04375,0.130556,0.005711825,Building_area
chair,0.426562,0.7625,0.325253525,Building_area
motorcycle,0.11796900000000002,0.1625,0.019169962500000002,Building_area
car,0.08125,0.869444,0.070642325,Building_area
motorcycle,0.110937,0.151389,0.016794641492999998,Building_area
chair,0.261719,0.672222,0.175933269618,Market
powerpole,0.0492188,0.284722,0.014013675173599999,Market
powerpole,0.0421875,0.197222,0.008320303125000001,Market
powerpole,0.05625,0.318056,0.01789065,Market
powerpole,0.075,0.301389,0.022604175,Market
powerpole,0.19375,0.801389,0.15526911875000002,Market
powerpole,0.124219,0.541667,0.067285333073,Market
powerpole,0.0703125,0.36111100000000007,0.025390617187500006,Market
powerpole,0.0734375,0.4069439999999999,0.029884949999999993,Market
chair,0.264062,0.308333,0.08141902864600001,Building_area
signboard,0.0742188,0.205556,0.0152561196528,Building_area
motorcycle,0.0726563,0.11805600000000001,0.008577512152799999,Building_area
car,0.0671875,0.763889,0.0513237921875,Building_area
powerpole,0.1125,0.5625,0.06328125,Market
powerpole,0.0976562,0.438889,0.0428602319618,Market
powerpole,0.071875,0.41111099999999995,0.029548603124999993,Market
powerpole,0.090625,0.381944,0.034613674999999997,Market
chair,0.342187,0.36111100000000007,0.12356748975700003,Building_area
signboard,0.09375,0.222222,0.0208333125,Building_area
motorcycle,0.078125,0.10972200000000001,0.00857203125,Building_area
car,0.0640625,0.776389,0.049737420312499996,Building_area
chair,0.125,0.188889,0.023611125,Building_area
chair,0.0890625,0.147222,0.013111959375,Building_area
car,0.150781,1.0,0.150781,Building_area
car,0.101562,0.966667,0.09817663385400001,Building_area
bicycle,0.0539063,0.0986111,0.00531575953993,Building_area
bicycle,0.05,0.09166669999999999,0.004583335,Building_area
powerpole,0.0398437,0.322222,0.012838516701400002,Market
powerpole,0.0429688,0.272222,0.011697052673600002,Market
powerpole,0.0554687,0.301389,0.0167176560243,Market
powerpole,0.0492188,0.261111,0.0128515700868,Market
powerpole,0.0828125,0.40972200000000003,0.033930103125,Market
signboard,0.10703100000000002,0.497222,0.053218167882000005,Market
motorcycle,0.0890625,0.251389,0.0223893328125,Market
powerpole,0.24765600000000002,0.994444,0.246280023264,Market
powerpole,0.270312,0.9388890000000001,0.253792963368,Market
powerpole,0.123438,0.611111,0.075434319618,Market
powerpole,0.10625,0.543056,0.0576997,Market
motorcycle,0.134375,0.366667,0.049270878125,Market
powerpole,0.0453125,0.222222,0.010069434375,Market
powerpole,0.165625,0.969444,0.1605641625,Market
powerpole,0.179688,0.708333,0.12727894010399998,Market
powerpole,0.06015620000000001,0.38888899999999993,0.0233940844618,Market
powerpole,0.0742188,0.40277799999999997,0.0298936998264,Market
powerpole,0.109375,0.601389,0.06577692187499999,Market
car,0.053125,0.555556,0.029513912500000003,Market
chair,0.1125,0.133333,0.014999962500000002,Building_area
signboard,0.0429688,0.116667,0.005013040989600001,Building_area
barrigate,0.0648438,0.190278,0.0123383485764,Building_area
powerpole,0.090625,0.494444,0.0448089875,Market
powerpole,0.0429688,0.152778,0.0065646873264,Market
chair,0.252344,0.156944,0.039603876736,Market
powerpole,0.278125,0.981944,0.27310317500000003,Market
powerpole,0.0390625,0.2,0.0078125,Market
powerpole,0.0625,0.2375,0.01484375,Market
powerpole,0.0421875,0.20972200000000002,0.008847646875000002,Market
powerpole,0.05078119999999999,0.316667,0.016080730260399995,Market
powerpole,0.05625,0.306944,0.0172656,Market
powerpole,0.05625,0.302778,0.0170312625,Market
powerpole,0.0695312,0.301389,0.0209559388368,Market
car,0.0796875,0.929167,0.0740429953125,Market
car,0.104687,0.8791670000000001,0.09203735572900001,Market
chair,0.23203100000000002,0.46388900000000005,0.10763662855900002,Building_area
car,0.0484375,0.8194440000000001,0.03969181875,Building_area
motorcycle,0.0898438,0.115278,0.0103570135764,Building_area
powerpole,0.0453125,0.21944400000000003,0.00994355625,Market
powerpole,0.0679687,0.355556,0.0241666790972,Market
powerpole,0.0828125,0.4125,0.03416015625,Market
powerpole,0.084375,0.42361100000000007,0.03574217812500001,Market
powerpole,0.1,0.444444,0.0444444,Market
chair,0.234375,0.261111,0.061197890624999994,Market
signboard,0.0734375,0.222222,0.016319428125,Market
powerpole,0.13125,0.694444,0.091145775,Market
powerpole,0.11953100000000001,0.616667,0.073710823177,Market
chair,0.133594,0.197222,0.026347675868,Building_area
chair,0.321875,0.330556,0.10639771250000002,Building_area
signboard,0.0515625,0.136111,0.0070182234375,Building_area
bicycle,0.0710938,0.125,0.008886725,Building_area
car,0.05703129999999999,0.736111,0.04198136727429999,Building_area
chair,0.140625,0.251389,0.035351578125,Building_area
powerpole,0.0609375,0.301389,0.0183658921875,Building_area
chair,0.209375,0.3375,0.07066406250000001,Building_area
motorcycle,0.129688,0.175,0.022695399999999998,Building_area
car,0.121094,0.9305559999999999,0.11268474826399999,Building_area
motorcycle,0.11953100000000001,0.194444,0.023242085764000005,Building_area
powerpole,0.046875,0.25,0.01171875,Market
powerpole,0.0492188,0.256944,0.0126464753472,Market
powerpole,0.0484375,0.259722,0.012580284375,Market
powerpole,0.0726563,0.302778,0.0219987292014,Market
signboard,0.1125,0.347222,0.039062475,Market
signboard,0.0953125,0.394444,0.03759544375,Market
motorcycle,0.0710938,0.226389,0.0160948542882,Market
powerpole,0.0546875,0.326389,0.0178493984375,Market
powerpole,0.0765625,0.418056,0.0320074125,Market
powerpole,0.06875,0.336111,0.02310763125,Market
signboard,0.0609375,0.19305600000000003,0.011764350000000002,Market
powerpole,0.10390600000000001,0.527778,0.054839300868000006,Market
powerpole,0.133594,0.647222,0.08646497586799999,Market
powerpole,0.0554687,0.304167,0.0168717480729,Market
powerpole,0.078125,0.447222,0.03493921875,Market
powerpole,0.104687,0.533333,0.055833031771,Market
motorcycle,0.0929687,0.458333,0.0426106231771,Market
powerpole,0.0625,0.230556,0.01440975,Market
powerpole,0.10625,0.561111,0.05961804375,Market
powerpole,0.192969,0.7875,0.1519630875,Market
powerpole,0.0429688,0.188889,0.0081163336632,Market
chair,0.140625,0.138889,0.019531265625000002,Market
powerpole,0.04375,0.176389,0.007717018749999999,Market
chair,0.132812,0.138889,0.018446125868000002,Market
chair,0.0851562,0.119444,0.0101713971528,Building_area
powerpole,0.053125,0.238889,0.012690978124999999,Market
powerpole,0.04375,0.263889,0.011545143749999999,Market
powerpole,0.059375,0.295833,0.017565084375,Market
signboard,0.0835937,0.255556,0.021362871597200003,Market
motorcycle,0.0640625,0.206944,0.013257349999999998,Market
powerpole,0.0796875,0.8958330000000001,0.0713866921875,Market
powerpole,0.138281,0.7736110000000002,0.10697570269100001,Market
chair,0.078125,0.108333,0.008463515625,Building_area
chair,0.0945313,0.155556,0.0147049109028,Building_area
chair,0.20078100000000002,0.231944,0.046569948264,Building_area
powerpole,0.08125,0.429167,0.03486981875,Market
powerpole,0.08125,0.41111099999999995,0.03340276875,Market
powerpole,0.0929687,0.448611,0.0417067814757,Market
chair,0.149219,0.19305600000000003,0.028807623264000003,Building_area
signboard,0.053125,0.159722,0.00848523125,Building_area
powerpole,0.208594,1.0,0.208594,Market
powerpole,0.0453125,0.205556,0.00931425625,Market
powerpole,0.04375,0.176389,0.007717018749999999,Market
powerpole,0.0453125,0.188889,0.008559032812499999,Market
powerpole,0.0625,0.297222,0.018576375,Market
powerpole,0.0429688,0.297222,0.0127712726736,Market
powerpole,0.06875,0.46666700000000005,0.03208335625000001,Market
chair,0.127344,0.144444,0.018394076736,Market
powerpole,0.0421875,0.288889,0.012187504687500001,Market
powerpole,0.0414063,0.330556,0.0136871009028,Market
barrigate,0.109375,0.305556,0.0334201875,Market
powerpole,0.285937,0.966667,0.276405861979,Market
powerpole,0.298438,0.9847219999999999,0.29387846423599995,Market
powerpole,0.189063,0.8736109999999999,0.165167516493,Market
powerpole,0.12265600000000002,0.8680559999999999,0.106472276736,Market
powerpole,0.0765625,0.277778,0.021267378125000003,Market
powerpole,0.0453125,0.226389,0.0102582515625,Market
powerpole,0.0398437,0.204167,0.0081347686979,Market
powerpole,0.0609375,0.258333,0.0157421671875,Market
powerpole,0.0710938,0.327778,0.0233029835764,Market
chair,0.225,0.186111,0.041874975,Market
chair,0.23906299999999997,0.494444,0.11820326597199998,Building_area
chair,0.22109399999999998,0.272222,0.060186650868,Building_area
signboard,0.0640625,0.173611,0.011121954687499998,Building_area
motorcycle,0.0695312,0.0944444,0.00656683246528,Building_area
car,0.0703125,0.763889,0.0537109453125,Building_area
powerpole,0.0445312,0.530556,0.0236262953472,Building_area
chair,0.121875,0.175,0.021328125,Building_area
chair,0.104687,0.168056,0.017593278472000002,Building_area
car,0.242188,0.994444,0.24084240347199998,Building_area
bicycle,0.04375,0.0805556,0.0035243075,Building_area
bicycle,0.04375,0.075,0.00328125,Building_area
motorcycle,0.1,0.265278,0.026527800000000004,Building_area
powerpole,0.0421875,0.1625,0.0068554687500000005,Market
powerpole,0.059375,0.333333,0.019791646875,Market
powerpole,0.0625,0.375,0.0234375,Market
chair,0.10390600000000001,0.265278,0.027563975868000006,Market
powerpole,0.0476562,0.213889,0.010193136961800001,Market
chair,0.182812,0.155556,0.028437503472,Market
chair,0.0796875,0.129167,0.010292995312499999,Building_area
powerpole,0.0390625,0.198611,0.0077582421875,Building_area
car,0.05859380000000001,0.823611,0.048258498211800005,Building_area
motorcycle,0.1,0.123611,0.0123611,Building_area
chair,0.169531,0.622222,0.105485917882,Market
powerpole,0.0390625,0.22916700000000004,0.008951835937500001,Market
powerpole,0.0445312,0.22916700000000004,0.010205081510400001,Market
motorcycle,0.167969,0.611111,0.10264770355899999,Market
chair,0.0835937,0.0986111,0.00824326671007,Market
chair,0.21484399999999998,0.136111,0.029242631684,Market
signboard,0.0984375,0.306944,0.0302148,Market
chair,0.125,0.172222,0.02152775,Building_area
chair,0.265625,0.288889,0.076736140625,Building_area
signboard,0.0429688,0.133333,0.0057291590104000005,Building_area
car,0.0484375,0.690278,0.033435340625,Building_area
chair,0.202344,0.127778,0.025855111632,Market
powerpole,0.05234370000000001,0.325,0.017011702500000003,Market
powerpole,0.0890625,0.431944,0.0384700125,Market
powerpole,0.06875,0.377778,0.025972237500000002,Market
barrigate,0.15,0.4055560000000001,0.06083340000000001,Market
powerpole,0.0882813,0.48333300000000007,0.0426692655729,Market
powerpole,0.0992187,0.540278,0.05360568079860001,Market
powerpole,0.0617188,0.458333,0.028287762760399997,Market
powerpole,0.0429688,0.263889,0.0113389936632,Market
powerpole,0.0460938,0.258333,0.011907549635399998,Market
powerpole,0.123438,0.647222,0.079891789236,Market
powerpole,0.0890625,0.429167,0.0382226859375,Market
motorcycle,0.107813,0.294444,0.031744890972,Market
powerpole,0.0460938,0.308333,0.0142122396354,Market
powerpole,0.05625,0.325,0.018281250000000002,Market
chair,0.127344,0.120833,0.015387357552,Market
chair,0.1375,0.155556,0.02138895,Market
barrigate,0.124219,0.347222,0.04313156961799999,Market
powerpole,0.06875,0.309722,0.0212933875,Market
powerpole,0.0515625,0.256944,0.013248675,Market
powerpole,0.110937,0.434722,0.048226754514,Market
powerpole,0.0617188,0.305556,0.0188585496528,Market
chair,0.24843699999999996,0.2125,0.05279286249999999,Market
signboard,0.0726563,0.2125,0.015439463749999998,Market
chair,0.134375,0.123611,0.016610228124999998,Market
signboard,0.053125,0.176389,0.009370665625,Market
motorcycle,0.0515625,0.123611,0.006373692187499999,Market
chair,0.109375,0.11805600000000001,0.012912375,Market
powerpole,0.059375,0.429167,0.025481790625,Market
powerpole,0.117188,0.45555599999999996,0.053385696527999994,Market
powerpole,0.0429688,0.195833,0.008414709010400001,Market
chair,0.226562,0.168056,0.03807510347200001,Market
chair,0.29375,0.46111099999999994,0.13545135625,Building_area
chair,0.195312,0.23611100000000002,0.04611531163200001,Building_area
signboard,0.053125,0.152778,0.008116331249999999,Building_area
car,0.0632813,0.766667,0.0485156844271,Building_area
powerpole,0.0859375,0.8194440000000001,0.07042096875000001,Market
powerpole,0.183594,0.911111,0.167274512934,Market
powerpole,0.23671899999999998,0.9986109999999999,0.23639019730899996,Market
bicycle,0.065625,0.155556,0.0102083625,Market
powerpole,0.040625,0.22916700000000004,0.009309909375000001,Market
powerpole,0.046875,0.2375,0.011132812499999999,Market
signboard,0.160938,0.641667,0.10326860364599999,Market
motorcycle,0.139062,0.46111099999999994,0.06412301788199999,Market
chair,0.203906,0.18333300000000002,0.037382698698000004,Market
powerpole,0.0609375,0.24583300000000002,0.014980448437500002,Market
powerpole,0.046875,0.248611,0.011653640625,Market
powerpole,0.040625,0.2,0.008125,Market
powerpole,0.0929687,0.4416669999999999,0.041061206822899994,Market
chair,0.0757812,0.108333,0.0082096047396,Building_area
powerpole,0.05703129999999999,0.305556,0.017426255902799996,Market
powerpole,0.0625,0.306944,0.019184,Market
powerpole,0.192969,0.795833,0.15357109817700001,Market
signboard,0.0625,0.204167,0.0127604375,Market
signboard,0.0640625,0.233333,0.014947895312499999,Market
car,0.0453125,0.623611,0.0282573734375,Market
motorcycle,0.0546875,0.175,0.009570312499999999,Market
chair,0.164844,0.2125,0.035029349999999994,Building_area
chair,0.345313,0.394444,0.136206640972,Building_area
signboard,0.0484375,0.147222,0.0071310656249999995,Building_area
bicycle,0.0890625,0.163889,0.0145963640625,Building_area
car,0.05234370000000001,0.7625,0.03991207125,Building_area
chair,0.10625,0.123611,0.013133668749999999,Market
powerpole,0.134375,0.666667,0.089583378125,Market
powerpole,0.0960938,0.431944,0.041507140347199996,Market
powerpole,0.123438,0.6125,0.07560577500000001,Market
collectionbox,0.11931818181818184,0.13762626262626268,0.016421315426997256,Building_area
barrigate,0.1171875,0.1736111111111111,0.020345052083333332,Building_area
signboard,0.0390625,0.10606060606060608,0.004142992424242425,Building_area
chair,0.0873579545454545,0.135022095959596,0.011795254121470382,Building_area
chair,0.096875,0.127778,0.01237849375,Building_area
powerpole,0.0390625,0.158333,0.0061848828125000005,Market
powerpole,0.04375,0.18194399999999997,0.007960049999999998,Market
powerpole,0.053125,0.2875,0.015273437499999999,Market
chair,0.219531,0.175,0.038417925,Market
signboard,0.101562,0.340278,0.034559314236000005,Market
motorcycle,0.0484375,0.1375,0.006660156250000001,Market
car,0.0453125,0.516667,0.0234114734375,Market
powerpole,0.0390625,0.2125,0.00830078125,Market
powerpole,0.075,0.4069439999999999,0.030520799999999994,Market
powerpole,0.040625,0.184722,0.00750433125,Market
powerpole,0.059375,0.38888899999999993,0.023090284374999995,Market
powerpole,0.05703129999999999,0.258333,0.014733066822899998,Market
chair,0.199219,0.165278,0.032926517882,Market
chair,0.0703125,0.145833,0.0102538828125,Market
powerpole,0.133594,0.6625,0.08850602499999999,Market
powerpole,0.0953125,0.506944,0.048318099999999996,Market
powerpole,0.141406,0.568056,0.080326526736,Market
powerpole,0.065625,0.313889,0.020598965625,Market
chair,0.188281,0.308333,0.058053245573000005,Market
signboard,0.0789063,0.254167,0.020055377552099997,Market
chair,0.22968700000000003,0.144444,0.033176909028,Market
powerpole,0.0460938,0.215278,0.0099229810764,Market
barrigate,0.0773437,0.206944,0.016005814652799998,Market
powerpole,0.0875,0.555556,0.04861115,Market
powerpole,0.128125,0.534722,0.06851125625,Market
chair,0.169531,0.20833299999999996,0.035318901822999994,Building_area
signboard,0.0835937,0.222222,0.0185763592014,Building_area
powerpole,0.05625,0.21944400000000003,0.012343725000000002,Market
powerpole,0.0460938,0.2125,0.009794932499999999,Market
powerpole,0.0429688,0.198611,0.008534076336800001,Market
powerpole,0.04375,0.22777799999999998,0.009965287499999998,Market
powerpole,0.0632813,0.230556,0.0145898834028,Market
car,0.0976562,0.8375,0.0817870675,Market
car,0.06015620000000001,0.8652780000000001,0.05205183642360001,Market
powerpole,0.0390625,0.197222,0.007703984375,Market
powerpole,0.084375,0.47222200000000003,0.03984373125000001,Market
powerpole,0.101562,0.45138899999999993,0.04584396961799999,Market
powerpole,0.183594,0.705556,0.129535848264,Market
powerpole,0.13125,0.598611,0.07856769375,Market
chair,0.155469,0.147222,0.022888457118,Market
powerpole,0.167969,0.9361109999999999,0.157237628559,Market
powerpole,0.0421875,0.2,0.0084375,Market
powerpole,0.0398437,0.254167,0.0101269536979,Market
chair,0.110937,0.159722,0.017719079514,Building_area
chair,0.22968700000000003,0.254167,0.058378855729,Building_area
car,0.0429688,0.6375,0.027392609999999998,Building_area
chair,0.11484399999999999,0.159722,0.018343113368,Building_area
signboard,0.046875,0.126389,0.0059244843750000005,Building_area
barrigate,0.0796875,0.268056,0.0213607125,Building_area
powerpole,0.05625,0.284722,0.016015612499999998,Market
powerpole,0.059375,0.355556,0.0211111375,Market
powerpole,0.0695312,0.372222,0.0258810423264,Market
signboard,0.0648438,0.20833299999999996,0.013509103385399996,Market
signboard,0.059375,0.226389,0.013441846875,Market
motorcycle,0.05625,0.168056,0.00945315,Market
car,0.0445312,0.590278,0.0262857876736,Market
chair,0.289062,0.41388900000000006,0.119639582118,Building_area
signboard,0.107813,0.23611100000000002,0.025455835243,Building_area
car,0.0484375,0.8166670000000001,0.039557307812500005,Building_area
motorcycle,0.08125,0.108333,0.00880205625,Building_area
chair,0.075,0.697222,0.05229165,Market
powerpole,0.05,0.21805599999999997,0.010902799999999999,Market
chair,0.11796900000000002,0.10972200000000001,0.012943794618000003,Market
signboard,0.0554687,0.172222,0.0095529304514,Market
motorcycle,0.0820312,0.834722,0.06847324732639999,Market
powerpole,0.0390625,0.188889,0.0073784765625,Market
chair,0.163281,0.140278,0.022904732118000003,Market
powerpole,0.040625,0.222222,0.00902776875,Market
signboard,0.05859380000000001,0.194444,0.011393212847200003,Market
signboard,0.0953125,0.297222,0.028328971874999997,Market
motorcycle,0.0726563,0.123611,0.0089811178993,Market
